x,y,LOCAL_MONTH,MAX_REL_HUMIDITY,ID,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,SPEED_MAX_GUST,MAX_TEMPERATURE,TOTAL_RAIN,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,COOLING_DEGREE_DAYS_FLAG,STATION_NAME,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,LOCAL_DATE,MIN_REL_HUMIDITY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG
-52.7525,47.618611111111115,1,,8403505.2016.1.13,,,NL,,2016,89,3,5,13,,4.2,,ST. JOHN'S INTL A,,11.8,21.1,-3.1,,0,,,11,1,,8403505,2016-01-13 00:00:00,,-9.1,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.14,,,NL,,2016,93,0,0.2,14,,2.4,,ST. JOHN'S INTL A,,1.6,20,-2,,0,,,24,3,,8403505,2016-01-14 00:00:00,,-4,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.15,,,NL,,2016,78,-2.3,0,15,,1.6,,ST. JOHN'S INTL A,,0.8,22.8,-4.8,,0,,,29,5,,8403505,2016-01-15 00:00:00,,-7.2,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.16,,,NL,M,2016,0,-1.4,,16,,,,ST. JOHN'S INTL A,,,21.9,-3.9,,0,,,0,6,M,8403505,2016-01-16 00:00:00,,-6.4,,,M
-52.7525,47.618611111111115,1,,8403505.2016.1.17,,,NL,,2016,65,-1.4,0,17,,6.2,,ST. JOHN'S INTL A,,11.2,20.6,-2.6,,0,,,35,10,,8403505,2016-01-17 00:00:00,,-3.7,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.18,,,NL,,2016,43,-1.1,0,18,,31,,ST. JOHN'S INTL A,,28.6,20.6,-2.6,,0,,,24,10,,8403505,2016-01-18 00:00:00,,-4,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.19,,,NL,,2016,82,0.6,0,19,,5.4,,ST. JOHN'S INTL A,,2.8,20.6,-2.6,,0,,,22,41,,8403505,2016-01-19 00:00:00,,-5.8,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.20,,,NL,,2016,89,-2.1,0,20,,1.4,,ST. JOHN'S INTL A,,1.4,22.4,-4.4,,0,,,28,46,,8403505,2016-01-20 00:00:00,,-6.6,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.21,,,NL,,2016,76,-3.3,0,21,,0,,ST. JOHN'S INTL A,,0,23.5,-5.5,,0,,,27,46,,8403505,2016-01-21 00:00:00,,-7.6,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.22,,,NL,T,2016,57,-3.5,0,22,,0,,ST. JOHN'S INTL A,,0,24,-6,,0,,,30,43,T,8403505,2016-01-22 00:00:00,,-8.4,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.23,,,NL,,2016,48,-4.1,0,23,,0.4,,ST. JOHN'S INTL A,,0.2,23.4,-5.4,,0,,,31,34,,8403505,2016-01-23 00:00:00,,-6.6,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.24,,,NL,T,2016,43,-3.9,0,24,,0,,ST. JOHN'S INTL A,,0,23.3,-5.3,,0,,,4,28,,8403505,2016-01-24 00:00:00,,-6.7,,,T
-52.7525,47.618611111111115,1,,8403505.2016.1.25,,,NL,T,2016,43,-4.1,0,25,,0,,ST. JOHN'S INTL A,,0,25.8,-7.8,,0,,,29,28,,8403505,2016-01-25 00:00:00,,-11.4,,,T
-52.7525,47.618611111111115,1,,8403505.2016.1.26,,,NL,,2016,93,5.4,1.8,26,,0,,ST. JOHN'S INTL A,,1.8,21.3,-3.3,,0,,,22,26,,8403505,2016-01-26 00:00:00,,-12,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.27,,,NL,,2016,89,6.5,9.2,27,,0.5,,ST. JOHN'S INTL A,,9.7,15.1,2.9,,0,,,24,20,,8403505,2016-01-27 00:00:00,,-0.7,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.28,,,NL,T,2016,61,-0.5,0,28,,0,,ST. JOHN'S INTL A,,0,21.6,-3.6,,0,,,30,5,,8403505,2016-01-28 00:00:00,,-6.7,,,T
-52.7525,47.618611111111115,1,,8403505.2016.1.29,,,NL,,2016,85,-0.3,17.2,29,,10.4,,ST. JOHN'S INTL A,,27.6,21.5,-3.5,,0,,,6,2,,8403505,2016-01-29 00:00:00,,-6.7,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.30,,,NL,,2016,96,3.3,1.4,30,,1.2,,ST. JOHN'S INTL A,,2.2,19.5,-1.5,,0,,,32,6,,8403505,2016-01-30 00:00:00,,-6.3,,,
-52.7525,47.618611111111115,1,,8403505.2016.1.31,,,NL,,2016,48,0.5,0,31,,1,,ST. JOHN'S INTL A,,0.8,21.8,-3.8,,0,,,19,6,,8403505,2016-01-31 00:00:00,,-8.1,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.1,,,NL,T,2016,106,9.1,0,1,,0,,ST. JOHN'S INTL A,,0,13.2,4.8,,0,,,24,7,T,8403505,2016-02-01 00:00:00,,0.5,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.2,,,NL,,2016,91,6.2,0,2,,0,,ST. JOHN'S INTL A,,0,18.7,-0.7,,0,,,24,1,,8403505,2016-02-02 00:00:00,,-7.5,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.3,,,NL,,2016,65,-5.1,0,3,,0,,ST. JOHN'S INTL A,,0,25.2,-7.2,,0,,,31,,,8403505,2016-02-03 00:00:00,,-9.2,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.4,,,NL,,2016,96,8.3,9.4,4,,0.4,,ST. JOHN'S INTL A,,9.6,16.5,1.5,,0,,,22,0,,8403505,2016-02-04 00:00:00,,-5.3,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.5,,,NL,,2016,54,7.3,3,5,,0,,ST. JOHN'S INTL A,,3,14.3,3.7,,0,,,28,0,,8403505,2016-02-05 00:00:00,,0,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.6,,,NL,,2016,106,12.9,5.2,6,,0,,ST. JOHN'S INTL A,,5.2,14.8,3.2,,0,,,30,0,,8403505,2016-02-06 00:00:00,,-6.5,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.7,,,NL,T,2016,80,-1,0,7,,0.2,,ST. JOHN'S INTL A,,0,22,-4,,0,,,29,0,,8403505,2016-02-07 00:00:00,,-6.9,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.8,,,NL,,2016,67,-3.6,0,8,,2.4,,ST. JOHN'S INTL A,,1.2,23.7,-5.7,,0,,,7,0,,8403505,2016-02-08 00:00:00,,-7.8,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.9,,,NL,,2016,91,0.8,5,9,,14.8,,ST. JOHN'S INTL A,,19.6,19.5,-1.5,,0,,,8,9,,8403505,2016-02-09 00:00:00,,-3.7,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.10,,,NL,,2016,93,0.6,5.8,10,,0,,ST. JOHN'S INTL A,,5.8,18.9,-0.9,,0,,,25,11,,8403505,2016-02-10 00:00:00,,-2.4,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.11,,,NL,,2016,41,-1.7,0,11,,8.2,,ST. JOHN'S INTL A,,5.8,22.9,-4.9,,0,,,30,8,,8403505,2016-02-11 00:00:00,,-8.1,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.12,,,NL,,2016,65,-1.7,0,12,,3.6,,ST. JOHN'S INTL A,,2.6,23.1,-5.1,,0,,,28,14,,8403505,2016-02-12 00:00:00,,-8.5,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.13,,,NL,,2016,78,-1.1,0.1,13,,15.6,,ST. JOHN'S INTL A,,15,23.2,-5.2,,0,,,7,15,,8403505,2016-02-13 00:00:00,,-9.2,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.14,,,NL,T,2016,46,-3.9,0,14,,0,,ST. JOHN'S INTL A,,0,25.3,-7.3,,0,,,30,26,,8403505,2016-02-14 00:00:00,,-10.6,,,T
-52.7525,47.618611111111115,2,,8403505.2016.2.15,,,NL,,2016,98,-7.7,0,15,,2.6,,ST. JOHN'S INTL A,,1.2,28.1,-10.1,,0,,,29,27,,8403505,2016-02-15 00:00:00,,-12.4,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.16,,,NL,,2016,69,3.8,0,16,,0,,ST. JOHN'S INTL A,,0,20.4,-2.4,,0,,,29,26,,8403505,2016-02-16 00:00:00,,-8.6,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.17,,,NL,,2016,111,12.3,12.8,17,,0,,ST. JOHN'S INTL A,,12.8,10.2,7.8,,0,,,20,20,,8403505,2016-02-17 00:00:00,,3.2,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.18,,,NL,,2016,76,9.9,0.8,18,,0,,ST. JOHN'S INTL A,,0.8,14.4,3.6,,0,,,22,0,,8403505,2016-02-18 00:00:00,,-2.7,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.19,,,NL,M,2016,57,-2.6,,19,,0.2,,ST. JOHN'S INTL A,,,22.8,-4.8,,0,,,36,0,M,8403505,2016-02-19 00:00:00,,-7,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.20,,,NL,,2016,39,-2.5,0,20,,1.6,,ST. JOHN'S INTL A,,0.8,25,-7,,0,,,29,0,,8403505,2016-02-20 00:00:00,,-11.5,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.21,,,NL,T,2016,76,-1.8,0,21,,0,,ST. JOHN'S INTL A,,0,23.2,-5.2,,0,,,16,2,,8403505,2016-02-21 00:00:00,,-8.5,,,T
-52.7525,47.618611111111115,2,,8403505.2016.2.22,,,NL,,2016,83,3.7,0.8,22,,2.8,,ST. JOHN'S INTL A,,2.6,17,1,,0,,,16,1,,8403505,2016-02-22 00:00:00,,-1.8,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.23,,,NL,,2016,57,-1.5,0,23,,0,,ST. JOHN'S INTL A,,0,24.3,-6.3,,0,,,31,3,,8403505,2016-02-23 00:00:00,,-11.1,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.24,,,NL,,2016,32,-3.7,0,24,,0,,ST. JOHN'S INTL A,,0,26.4,-8.4,,0,,,23,3,,8403505,2016-02-24 00:00:00,,-13.1,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.25,,,NL,,2016,98,12.7,3,25,,0,,ST. JOHN'S INTL A,,3,13.5,4.5,,0,,,21,2,,8403505,2016-02-25 00:00:00,,-3.7,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.26,,,NL,,2016,100,12.9,10.6,26,,0,,ST. JOHN'S INTL A,,10.6,9.7,8.3,,0,,,20,0,,8403505,2016-02-26 00:00:00,,3.6,,,
-52.7525,47.618611111111115,2,,8403505.2016.2.27,,,NL,T,2016,74,3.5,0,27,,0,,ST. JOHN'S INTL A,,0,18.8,-0.8,,0,,,27,,,8403505,2016-02-27 00:00:00,,-5,,,T
-52.7525,47.618611111111115,2,,8403505.2016.2.28,,,NL,T,2016,80,1.7,0,28,,0,,ST. JOHN'S INTL A,,0,20.1,-2.1,,0,,,27,0,,8403505,2016-02-28 00:00:00,,-5.8,,,T
-52.7525,47.618611111111115,2,,8403505.2016.2.29,,,NL,,2016,69,7.1,0,29,,0,,ST. JOHN'S INTL A,,0,17.6,0.4,,0,,,19,,,8403505,2016-02-29 00:00:00,,-6.3,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.1,,,NL,,2016,85,8.9,4.6,1,,0,,ST. JOHN'S INTL A,,4.6,14.9,3.1,,0,,,21,,,8403505,2016-03-01 00:00:00,,-2.8,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.2,,,NL,,2016,70,3.6,0,2,,0,,ST. JOHN'S INTL A,,0,18.7,-0.7,,0,,,17,,,8403505,2016-03-02 00:00:00,,-4.9,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.3,,,NL,,2016,83,5,4,3,,0,,ST. JOHN'S INTL A,,4,18.3,-0.3,,0,,,19,,,8403505,2016-03-03 00:00:00,,-5.5,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.4,,,NL,T,2016,74,-2.8,0,4,,0,,ST. JOHN'S INTL A,,0,22.9,-4.9,,0,,,27,,,8403505,2016-03-04 00:00:00,,-6.9,,,T
-52.7525,47.618611111111115,3,,8403505.2016.3.5,,,NL,,2016,72,5.3,16,5,,5.6,,ST. JOHN'S INTL A,,18.8,19.7,-1.7,,0,,,10,1,,8403505,2016-03-05 00:00:00,,-8.7,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.6,,,NL,,2016,104,4.6,4.4,6,,0.6,,ST. JOHN'S INTL A,,5,17.7,0.3,,0,,,29,0,,8403505,2016-03-06 00:00:00,,-4,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.7,,,NL,T,2016,0,-3.3,0,7,,0,,ST. JOHN'S INTL A,,0,24.3,-6.3,,0,,,0,0,,8403505,2016-03-07 00:00:00,,-9.2,,,T
-52.7525,47.618611111111115,3,,8403505.2016.3.8,,,NL,T,2016,65,0.5,0,8,,0,,ST. JOHN'S INTL A,,0,21.8,-3.8,,0,,,32,0,,8403505,2016-03-08 00:00:00,,-8,,,T
-52.7525,47.618611111111115,3,,8403505.2016.3.9,,,NL,T,2016,57,-3.6,0,9,,0,,ST. JOHN'S INTL A,,0,25.2,-7.2,,0,,,30,0,T,8403505,2016-03-09 00:00:00,,-10.8,T,,
-52.7525,47.618611111111115,3,,8403505.2016.3.10,,,NL,,2016,78,0.6,0,10,,6,,ST. JOHN'S INTL A,,5.2,23.3,-5.3,,0,,,33,5,,8403505,2016-03-10 00:00:00,,-11.2,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.11,,,NL,,2016,0,-3.2,0,11,,0,,ST. JOHN'S INTL A,,0,25.3,-7.3,,0,,,0,4,,8403505,2016-03-11 00:00:00,,-11.4,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.12,,,NL,T,2016,52,-4.6,0,12,,0,,ST. JOHN'S INTL A,,0,24.9,-6.9,,0,,,35,2,,8403505,2016-03-12 00:00:00,,-9.2,,,T
-52.7525,47.618611111111115,3,,8403505.2016.3.13,,,NL,,2016,50,-1.1,0,13,,7.2,,ST. JOHN'S INTL A,,6,23.4,-5.4,,0,,,15,2,,8403505,2016-03-13 00:00:00,,-9.7,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.14,,,NL,,2016,74,-3.9,0,14,,6.4,,ST. JOHN'S INTL A,,4.8,23.9,-5.9,,0,,,36,13,,8403505,2016-03-14 00:00:00,,-7.8,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.15,,,NL,,2016,54,-1.7,0,15,,0,,ST. JOHN'S INTL A,,0,23.5,-5.5,,0,,,35,15,,8403505,2016-03-15 00:00:00,,-9.2,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.16,,,NL,T,2016,59,1.4,0,16,,0,,ST. JOHN'S INTL A,,0,21.7,-3.7,,0,,,26,11,,8403505,2016-03-16 00:00:00,,-8.8,,,T
-52.7525,47.618611111111115,3,,8403505.2016.3.17,,,NL,,2016,52,2.1,0,17,,2.2,,ST. JOHN'S INTL A,,1.6,19.3,-1.3,,0,,,23,6,,8403505,2016-03-17 00:00:00,,-4.7,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.18,,,NL,,2016,61,0.9,0,18,,7.4,,ST. JOHN'S INTL A,,5.8,20.3,-2.3,,0,,,16,12,,8403505,2016-03-18 00:00:00,,-5.4,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.19,,,NL,,2016,83,4.2,0.4,19,,0,,ST. JOHN'S INTL A,,0.4,19.1,-1.1,,0,,,28,6,,8403505,2016-03-19 00:00:00,,-6.4,,,T
-52.7525,47.618611111111115,3,,8403505.2016.3.20,,,NL,T,2016,89,-2.2,0,20,,0,,ST. JOHN'S INTL A,,0,22.8,-4.8,,0,,,29,4,,8403505,2016-03-20 00:00:00,,-7.3,,,T
-52.7525,47.618611111111115,3,,8403505.2016.3.21,,,NL,,2016,82,1.1,5.8,21,,0.6,,ST. JOHN'S INTL A,,7,21.6,-3.6,,0,,,15,4,,8403505,2016-03-21 00:00:00,,-8.2,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.22,,,NL,,2016,107,6.1,1.6,22,,3.2,,ST. JOHN'S INTL A,,3.4,17.6,0.4,,0,,,25,1,,8403505,2016-03-22 00:00:00,,-5.4,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.23,,,NL,,2016,0,0.8,0,23,,1.2,,ST. JOHN'S INTL A,,0.4,21.8,-3.8,,0,,,0,4,,8403505,2016-03-23 00:00:00,,-8.4,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.24,,,NL,,2016,113,-2.9,0,24,,0,,ST. JOHN'S INTL A,,0,23.6,-5.6,,0,,,28,4,,8403505,2016-03-24 00:00:00,,-8.3,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.25,,,NL,,2016,69,-0.7,0.8,25,,0.2,,ST. JOHN'S INTL A,,1,22.3,-4.3,,0,,,28,2,,8403505,2016-03-25 00:00:00,,-7.8,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.26,,,NL,,2016,59,0.4,5.2,26,,0,,ST. JOHN'S INTL A,,5.2,21.7,-3.7,,0,,,34,0,,8403505,2016-03-26 00:00:00,,-7.8,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.27,,,NL,,2016,0,1.7,0,27,,0,,ST. JOHN'S INTL A,,0,21.3,-3.3,,0,,,0,0,,8403505,2016-03-27 00:00:00,,-8.2,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.28,,,NL,T,2016,50,5.7,0,28,,0,,ST. JOHN'S INTL A,,0,17.8,0.2,,0,,,16,0,,8403505,2016-03-28 00:00:00,,-5.3,,,T
-52.7525,47.618611111111115,3,,8403505.2016.3.29,,,NL,,2016,96,8.4,18.5,29,,0,,ST. JOHN'S INTL A,,18.5,14.2,3.8,,0,,,24,0,,8403505,2016-03-29 00:00:00,,-0.9,,,T
-52.7525,47.618611111111115,3,,8403505.2016.3.30,,,NL,T,2016,80,1.7,0,30,,0,,ST. JOHN'S INTL A,,0,18.6,-0.6,,0,,,31,0,T,8403505,2016-03-30 00:00:00,,-2.9,,,
-52.7525,47.618611111111115,3,,8403505.2016.3.31,,,NL,T,2016,78,7.4,0,31,,0,,ST. JOHN'S INTL A,,0,15.4,2.6,,0,,,24,0,,8403505,2016-03-31 00:00:00,,-2.3,,,T
-52.7525,47.618611111111115,4,,8403505.2016.4.1,,,NL,,2016,93,11.6,28,1,,0,,ST. JOHN'S INTL A,,28,11,7,,0,,,24,,,8403505,2016-04-01 00:00:00,,2.3,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.2,,,NL,,2016,93,15.3,14.2,2,,0,,ST. JOHN'S INTL A,,14.2,8.6,9.4,,0,,,24,,,8403505,2016-04-02 00:00:00,,3.4,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.3,,,NL,,2016,109,14.7,7.6,3,,0,,ST. JOHN'S INTL A,,7.6,9.7,8.3,,0,,,22,,,8403505,2016-04-03 00:00:00,,1.9,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.4,,,NL,,2016,122,1.9,0.2,4,,0,,ST. JOHN'S INTL A,,0.2,19.6,-1.6,,0,,,24,,,8403505,2016-04-04 00:00:00,,-5.1,,,T
-52.7525,47.618611111111115,4,,8403505.2016.4.5,,,NL,,2016,65,-3.1,1.2,5,,12.6,,ST. JOHN'S INTL A,,11.8,22,-4,,0,,,27,0,,8403505,2016-04-05 00:00:00,,-4.8,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.6,,,NL,,2016,78,-4.6,0,6,,7.2,,ST. JOHN'S INTL A,,4.2,24.5,-6.5,,0,,,28,19,,8403505,2016-04-06 00:00:00,,-8.4,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.7,,,NL,,2016,72,2.4,0,7,,0,,ST. JOHN'S INTL A,,0,20.5,-2.5,,0,,,28,19,,8403505,2016-04-07 00:00:00,,-7.3,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.8,,,NL,M,2016,69,5.3,,8,,0,,ST. JOHN'S INTL A,,,15.8,2.2,,0,,,18,0,M,8403505,2016-04-08 00:00:00,,-0.9,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.9,,,NL,,2016,69,15.3,1.2,9,,0,,ST. JOHN'S INTL A,,1.2,8.8,9.2,,0,,,19,0,,8403505,2016-04-09 00:00:00,,3,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.10,,,NL,,2016,76,10.8,6.8,10,,0,,ST. JOHN'S INTL A,,6.8,13.3,4.7,,0,,,27,0,,8403505,2016-04-10 00:00:00,,-1.4,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.11,,,NL,,2016,80,4,0,11,,0,,ST. JOHN'S INTL A,,0,17.6,0.4,,0,,,26,,,8403505,2016-04-11 00:00:00,,-3.2,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.12,,,NL,,2016,0,4.1,0,12,,0,,ST. JOHN'S INTL A,,0,18.1,-0.1,,0,,,0,,,8403505,2016-04-12 00:00:00,,-4.3,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.13,,,NL,,2016,0,11.2,0,13,,0,,ST. JOHN'S INTL A,,0,11.5,6.5,,0,,,0,,,8403505,2016-04-13 00:00:00,,1.8,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.14,,,NL,,2016,0,13.2,0,14,,0,,ST. JOHN'S INTL A,,0,10.8,7.2,,0,,,0,,,8403505,2016-04-14 00:00:00,,1.1,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.15,,,NL,,2016,37,8,0,15,,0,,ST. JOHN'S INTL A,,0,14.9,3.1,,0,,,18,,,8403505,2016-04-15 00:00:00,,-1.9,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.16,,,NL,T,2016,0,4.5,0,16,,0,,ST. JOHN'S INTL A,,0,16.4,1.6,,0,,,0,0,,8403505,2016-04-16 00:00:00,,-1.4,,,T
-52.7525,47.618611111111115,4,,8403505.2016.4.17,,,NL,T,2016,67,8.4,0,17,,0,,ST. JOHN'S INTL A,,0,15.3,2.7,,0,,,26,,T,8403505,2016-04-17 00:00:00,,-3,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.18,,,NL,T,2016,61,4.1,0,18,,0,,ST. JOHN'S INTL A,,0,17.3,0.7,,0,,,26,,,8403505,2016-04-18 00:00:00,,-2.7,,,T
-52.7525,47.618611111111115,4,,8403505.2016.4.19,,,NL,T,2016,67,-1.4,0,19,,0,,ST. JOHN'S INTL A,,0,20.2,-2.2,,0,,,36,,,8403505,2016-04-19 00:00:00,,-3,,,T
-52.7525,47.618611111111115,4,,8403505.2016.4.20,,,NL,,2016,104,-1,0,20,,49.4,,ST. JOHN'S INTL A,,44.8,20,-2,,0,,,35,7,,8403505,2016-04-20 00:00:00,,-3,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.21,,,NL,,2016,0,0.3,1,21,,0,,ST. JOHN'S INTL A,,1,19.5,-1.5,,0,,,0,47,,8403505,2016-04-21 00:00:00,,-3.2,,,T
-52.7525,47.618611111111115,4,,8403505.2016.4.22,,,NL,,2016,61,2.4,2.2,22,,0,,ST. JOHN'S INTL A,,2.2,18,0,,0,,,5,32,,8403505,2016-04-22 00:00:00,,-2.4,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.23,,,NL,,2016,0,7.1,0.4,23,,0,,ST. JOHN'S INTL A,,0.4,15.9,2.1,,0,,,0,21,,8403505,2016-04-23 00:00:00,,-3,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.24,,,NL,T,2016,44,10.7,0,24,,0,,ST. JOHN'S INTL A,,0,12.9,5.1,,0,,,15,,T,8403505,2016-04-24 00:00:00,,-0.6,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.25,,,NL,,2016,54,6.5,0.8,25,,0,,ST. JOHN'S INTL A,,0.8,16.1,1.9,,0,,,29,1,,8403505,2016-04-25 00:00:00,,-2.8,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.26,,,NL,T,2016,59,4.3,0,26,,0,,ST. JOHN'S INTL A,,0,18,0,,0,,,27,1,,8403505,2016-04-26 00:00:00,,-4.3,,,T
-52.7525,47.618611111111115,4,,8403505.2016.4.27,,,NL,,2016,87,8.3,0.4,27,,13.2,,ST. JOHN'S INTL A,,10.6,14.4,3.6,,0,,,12,14,,8403505,2016-04-27 00:00:00,,-1.2,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.28,,,NL,,2016,54,2.3,0,28,,0.4,,ST. JOHN'S INTL A,,0.4,17.8,0.2,,0,,,26,3,,8403505,2016-04-28 00:00:00,,-2,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.29,,,NL,T,2016,87,6.6,0,29,,0.2,,ST. JOHN'S INTL A,,0,15,3,,0,,,26,0,,8403505,2016-04-29 00:00:00,,-0.7,,,
-52.7525,47.618611111111115,4,,8403505.2016.4.30,,,NL,,2016,89,9.8,0,30,,0,,ST. JOHN'S INTL A,,0,14.1,3.9,,0,,,26,0,,8403505,2016-04-30 00:00:00,,-2,,,
-52.7525,47.618611111111115,5,,8403505.2016.5.1,,,NL,T,2016,0,5.4,0,1,,0,,ST. JOHN'S INTL A,,0,16.8,1.2,,0,,,0,,T,8403505,2016-05-01 00:00:00,,-3,,,
-52.7525,47.618611111111115,5,,8403505.2016.5.2,,,NL,,2016,37,6.2,0,2,,0,,ST. JOHN'S INTL A,,0,15.6,2.4,,0,,,5,0,,8403505,2016-05-02 00:00:00,,-1.5,,,
-52.7525,47.618611111111115,5,,8403505.2016.5.3,,,NL,,2016,72,11.9,8.4,3,,0,,ST. JOHN'S INTL A,,8.4,12.5,5.5,,0,,,15,,,8403505,2016-05-03 00:00:00,,-1,,,T
-52.7525,47.618611111111115,5,,8403505.2016.5.4,,,NL,,2016,39,12,0.2,4,,0,,ST. JOHN'S INTL A,,0.2,11,7,,0,,,27,,,8403505,2016-05-04 00:00:00,,2,,,
-52.7525,47.618611111111115,5,,8403505.2016.5.5,,,NL,,2016,32,4.5,14.8,5,,0,,ST. JOHN'S INTL A,,14.8,15.8,2.2,,0,,,13,,,8403505,2016-05-05 00:00:00,,-0.1,,,
-52.7525,47.618611111111115,5,,8403505.2016.5.6,,,NL,,2016,57,14.7,19.4,6,,0,,ST. JOHN'S INTL A,,19.4,10.5,7.5,,0,,,23,,,8403505,2016-05-06 00:00:00,,0.3,,,
-52.7525,47.618611111111115,5,,8403505.2016.5.7,,,NL,,2016,43,15.5,0.4,7,,0,,ST. JOHN'S INTL A,,0.4,7.3,10.7,,0,,,28,,,8403505,2016-05-07 00:00:00,,5.8,,,
-52.7525,47.618611111111115,5,,8403505.2016.5.8,,,NL,,2016,69,21.4,2.6,8,,0,,ST. JOHN'S INTL A,,2.6,2.2,15.8,,0,,,19,,,8403505,2016-05-08 00:00:00,,10.1,,,
