"","Longitude..x.","Latitude..y.","Station.Name","Climate.ID","Date.Time","Year","Month","Day","Data.Quality","Max.Temp...C.","Max.Temp.Flag","Min.Temp...C.","Min.Temp.Flag","Mean.Temp...C.","Mean.Temp.Flag","Heat.Deg.Days...C.","Heat.Deg.Days.Flag","Cool.Deg.Days...C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag","date"
"821",-52.74,47.62,"ST JOHN'S A",8403506,"2010-03-31",2010,3,31,NA,4.2,NA,-0.1,NA,2.1,NA,15.9,NA,0,NA,1.2,NA,0,NA,1.2,NA,3,NA,NA,"","<31","",2010-03-31
"822",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-01",2010,4,1,NA,2,NA,0.4,NA,1.2,NA,16.8,NA,0,NA,0.6,NA,0,NA,0.6,NA,2,NA,12,"E","32","E",2010-04-01
"823",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-02",2010,4,2,NA,15.7,NA,0.9,NA,8.3,NA,9.7,NA,0,NA,0.2,NA,0,NA,0.2,NA,1,NA,NA,"","<31","",2010-04-02
"824",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-03",2010,4,3,NA,12.5,NA,5.5,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,"TRUE",27,"E","48","E",2010-04-03
"825",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-04",2010,4,4,NA,5.8,NA,-2,NA,1.9,NA,16.1,NA,0,NA,0,NA,0,NA,0,NA,0,"TRUE",NA,"","<31","",2010-04-04
"826",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-05",2010,4,5,NA,9.6,NA,-2,NA,3.8,NA,14.2,NA,0,NA,0,NA,0,NA,0,NA,0,"TRUE",23,"E","39","E",2010-04-05
"827",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-06",2010,4,6,NA,5.4,NA,1,NA,3.2,NA,14.8,NA,0,NA,0,NA,0,NA,0,NA,0,"TRUE",28,"E","50","E",2010-04-06
"828",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-07",2010,4,7,NA,7.2,NA,-0.7,NA,3.3,NA,14.7,NA,0,NA,0,NA,0,NA,0,NA,0,"TRUE",29,"E","50","E",2010-04-07
"829",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-08",2010,4,8,NA,7.4,NA,-0.4,NA,3.5,NA,14.5,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,"TRUE",33,"E","48","E",2010-04-08
"830",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-09",2010,4,9,NA,7.9,NA,-1.3,NA,3.3,NA,14.7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,33,"E","50","E",2010-04-09
"831",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-10",2010,4,10,NA,7.7,NA,-1,NA,3.4,NA,14.6,NA,0,NA,2.6,NA,0,NA,2.6,NA,0,NA,19,"E","63","E",2010-04-10
"832",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-11",2010,4,11,NA,10.4,NA,2,NA,6.2,NA,11.8,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,23,"E","65","E",2010-04-11
"833",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-12",2010,4,12,NA,11.8,NA,-0.2,NA,5.8,NA,12.2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,26,"E","57","E",2010-04-12
"834",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-13",2010,4,13,NA,6.6,NA,0.2,NA,3.4,NA,14.6,NA,0,NA,15.4,NA,0,NA,15.4,NA,0,NA,34,"E","39","E",2010-04-13
"835",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-14",2010,4,14,NA,2,NA,-2.2,NA,-0.1,NA,18.1,NA,0,NA,0.2,NA,0.2,NA,0.2,NA,0,NA,36,"E","50","E",2010-04-14
"836",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-15",2010,4,15,NA,0.5,NA,-1.2,NA,-0.4,NA,18.4,NA,0,NA,8.8,NA,5,NA,17,NA,0,"TRUE",3,"E","67","E",2010-04-15
"837",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-16",2010,4,16,NA,5.2,NA,0.1,NA,2.7,NA,15.3,NA,0,NA,43.6,NA,0,NA,43.6,NA,2,NA,11,"E","70","E",2010-04-16
"838",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-17",2010,4,17,NA,5.3,NA,3.2,NA,4.3,NA,13.7,NA,0,NA,0.2,NA,0,NA,0.2,NA,0,"TRUE",11,"E","52","E",2010-04-17
"839",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-18",2010,4,18,NA,5,NA,2.2,NA,3.6,NA,14.4,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,"TRUE",NA,"","<31","",2010-04-18
"840",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-19",2010,4,19,NA,5.3,NA,0,NA,2.7,NA,15.3,NA,0,NA,23,NA,0,NA,23,NA,0,"TRUE",13,"E","41","E",2010-04-19
"841",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-20",2010,4,20,NA,3.8,NA,-0.1,NA,1.9,NA,16.1,NA,0,NA,39,NA,0,NA,39,NA,0,NA,7,"E","67","E",2010-04-20
"842",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-21",2010,4,21,NA,3.5,NA,1,NA,2.3,NA,15.7,NA,0,NA,5.2,NA,1.2,NA,6.4,NA,0,NA,34,"E","48","E",2010-04-21
"843",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-22",2010,4,22,NA,7.2,NA,1.7,NA,4.5,NA,13.5,NA,0,NA,1.4,NA,0,NA,1.4,NA,0,NA,32,"E","44","E",2010-04-22
"844",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-23",2010,4,23,NA,7.9,NA,0.3,NA,4.1,NA,13.9,NA,0,NA,0.2,NA,0.4,NA,0.6,NA,0,NA,31,"E","41","E",2010-04-23
"845",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-24",2010,4,24,NA,2,NA,0,NA,1,NA,17,NA,0,NA,1.4,NA,2,NA,3.4,NA,0,NA,35,"E","48","E",2010-04-24
"846",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-25",2010,4,25,NA,4.5,NA,-1.7,NA,1.4,NA,16.6,NA,0,NA,0,NA,0,"TRUE",0,"TRUE",0,NA,35,"E","37","E",2010-04-25
"847",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-26",2010,4,26,NA,12.3,NA,-0.3,NA,6,NA,12,NA,0,NA,0,NA,0,NA,0,NA,0,NA,26,"E","37","E",2010-04-26
"848",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-27",2010,4,27,NA,2.9,NA,1.3,NA,2.1,NA,15.9,NA,0,NA,10.8,NA,0.4,NA,11.2,NA,0,NA,11,"E","56","E",2010-04-27
"849",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-28",2010,4,28,NA,17.3,NA,2.7,NA,10,NA,8,NA,0,NA,3.4,NA,0,NA,3.4,NA,0,NA,22,"E","46","E",2010-04-28
"850",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-29",2010,4,29,NA,12.3,NA,1.6,NA,7,NA,11,NA,0,NA,1.6,NA,0,NA,1.6,NA,0,NA,17,"E","54","E",2010-04-29
"851",-52.74,47.62,"ST JOHN'S A",8403506,"2010-04-30",2010,4,30,NA,8.9,NA,0.6,NA,4.8,NA,13.2,NA,0,NA,4,NA,1,NA,5,NA,0,NA,22,"E","39","E",2010-04-30
"852",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-01",2010,5,1,NA,4.4,NA,0.1,NA,2.3,NA,15.7,NA,0,NA,0.2,NA,3.2,NA,3.4,NA,2,NA,31,"E","44","E",2010-05-01
"853",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-02",2010,5,2,NA,6.7,NA,0.6,NA,3.7,NA,14.3,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,36,"E","35","E",2010-05-02
"854",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-03",2010,5,3,NA,10.3,NA,1.9,NA,6.1,NA,11.9,NA,0,NA,1.2,NA,0,NA,1.2,NA,0,NA,NA,"","<31","",2010-05-03
"855",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-04",2010,5,4,NA,5.8,NA,1.6,NA,3.7,NA,14.3,NA,0,NA,34.6,NA,0,NA,34.6,NA,0,NA,14,"E","57","E",2010-05-04
"856",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-05",2010,5,5,NA,7.3,NA,2.4,NA,4.9,NA,13.1,NA,0,NA,1.2,NA,0,NA,1.2,NA,0,NA,31,"","59","",2010-05-05
"857",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-06",2010,5,6,NA,11.6,NA,3.4,NA,7.5,NA,10.5,NA,0,NA,1.4,NA,0,NA,1.4,NA,0,NA,30,"E","57","E",2010-05-06
"858",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-07",2010,5,7,NA,11.6,NA,2.8,NA,7.2,NA,10.8,NA,0,NA,6.8,NA,0,NA,6.8,NA,0,NA,25,"E","44","E",2010-05-07
"859",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-08",2010,5,8,NA,13.2,NA,2.9,NA,8.1,NA,9.9,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,26,"E","52","E",2010-05-08
"860",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-09",2010,5,9,NA,13.6,NA,4.3,NA,9,NA,9,NA,0,NA,8.9,NA,0,NA,8.9,NA,0,NA,17,"E","76","E",2010-05-09
"861",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-10",2010,5,10,NA,10.6,NA,2.3,NA,6.5,NA,11.5,NA,0,NA,0.2,NA,0,NA,0.2,NA,0,NA,24,"E","35","E",2010-05-10
"862",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-11",2010,5,11,NA,8.3,NA,1.6,NA,5,NA,13,NA,0,NA,14,NA,0,NA,14,NA,0,NA,NA,"","<31","",2010-05-11
"863",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-12",2010,5,12,NA,7.2,NA,3,NA,5.1,NA,12.9,NA,0,NA,5.8,NA,0,NA,5.8,NA,0,NA,17,"E","57","E",2010-05-12
"864",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-13",2010,5,13,NA,12,NA,1.7,NA,6.9,NA,11.1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,23,"E","39","E",2010-05-13
"865",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-14",2010,5,14,NA,2.2,NA,0,NA,1.1,NA,16.9,NA,0,NA,12,NA,5.7,NA,17.7,NA,2,NA,33,"E","46","E",2010-05-14
"866",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-15",2010,5,15,NA,5.5,NA,2.1,NA,3.8,NA,14.2,NA,0,NA,1.6,NA,0,NA,1.6,NA,0,NA,32,"E","50","E",2010-05-15
"867",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-16",2010,5,16,NA,6.5,NA,1.5,NA,4,NA,14,NA,0,NA,2.2,NA,0,NA,2.2,NA,0,NA,26,"E","41","E",2010-05-16
"868",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-17",2010,5,17,NA,6.7,NA,0.2,NA,3.5,NA,14.5,NA,0,NA,4.2,NA,0,NA,4.2,NA,0,NA,34,"E","57","E",2010-05-17
"869",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-18",2010,5,18,NA,7.7,NA,0.2,NA,4,NA,14,NA,0,NA,1.2,NA,0,NA,1.2,NA,0,NA,33,"E","52","E",2010-05-18
"870",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-19",2010,5,19,NA,10,NA,-0.2,NA,4.9,NA,13.1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,"","<31","",2010-05-19
"871",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-20",2010,5,20,NA,16.9,NA,5.5,NA,11.2,NA,6.8,NA,0,NA,4.2,NA,0,NA,4.2,NA,0,NA,18,"E","69","E",2010-05-20
"872",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-21",2010,5,21,NA,13.4,NA,0.7,NA,7.1,NA,10.9,NA,0,NA,0.2,NA,0,"TRUE",0.2,NA,0,NA,27,"E","50","E",2010-05-21
"873",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-22",2010,5,22,NA,12.9,NA,0.6,NA,6.8,NA,11.2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,26,"E","46","E",2010-05-22
"874",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-23",2010,5,23,NA,16.3,NA,5.1,NA,10.7,NA,7.3,NA,0,NA,1.5,NA,0,NA,1.5,NA,0,NA,27,"E","65","E",2010-05-23
"875",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-24",2010,5,24,NA,8.6,NA,0.4,NA,4.5,NA,13.5,NA,0,NA,9.4,NA,0,NA,9.4,NA,0,NA,1,"E","33","E",2010-05-24
"876",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-25",2010,5,25,NA,8.7,NA,0.6,NA,4.7,NA,13.3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,35,"E","54","E",2010-05-25
"877",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-26",2010,5,26,NA,7.9,NA,3,NA,5.5,NA,12.5,NA,0,NA,0.4,NA,0,NA,0.4,NA,0,NA,29,"E","56","E",2010-05-26
"878",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-27",2010,5,27,NA,7.5,NA,2,NA,4.8,NA,13.2,NA,0,NA,2,NA,0,NA,2,NA,0,NA,NA,"","<31","",2010-05-27
"879",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-28",2010,5,28,NA,6.2,NA,1.6,NA,3.9,NA,14.1,NA,0,NA,1.4,NA,0,NA,1.4,NA,0,NA,NA,"","<31","",2010-05-28
"880",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-29",2010,5,29,NA,8.3,NA,2.4,NA,5.4,NA,12.6,NA,0,NA,3.8,NA,0,NA,3.8,NA,0,NA,34,"E","50","E",2010-05-29
"881",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-30",2010,5,30,NA,11.4,NA,3.7,NA,7.6,NA,10.4,NA,0,NA,2.2,NA,0,NA,2.2,NA,0,NA,11,"E","46","E",2010-05-30
"882",-52.74,47.62,"ST JOHN'S A",8403506,"2010-05-31",2010,5,31,NA,5.4,NA,2.4,NA,3.9,NA,14.1,NA,0,NA,34.9,NA,0,"TRUE",34.9,NA,0,NA,36,"E","72","E",2010-05-31
"883",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-01",2010,6,1,NA,9.5,NA,2.4,NA,6,NA,12,NA,0,NA,1.6,NA,0,NA,1.6,NA,0,NA,35,"E","59","E",2010-06-01
"884",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-02",2010,6,2,NA,11.4,NA,0.8,NA,6.1,NA,11.9,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"","<31","",2010-06-02
"885",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-03",2010,6,3,NA,13.8,NA,0.9,NA,7.4,NA,10.6,NA,0,NA,3,NA,0,NA,3,NA,0,NA,27,"E","33","E",2010-06-03
"886",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-04",2010,6,4,NA,9.7,NA,4.8,NA,7.3,NA,10.7,NA,0,NA,2.2,NA,0,NA,2.2,NA,0,NA,31,"E","76","E",2010-06-04
"887",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-05",2010,6,5,NA,15.5,NA,4.7,NA,10.1,NA,7.9,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,31,"E","56","E",2010-06-05
"888",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-06",2010,6,6,NA,17.1,NA,4,NA,10.6,NA,7.4,NA,0,NA,7.8,NA,0,NA,7.8,NA,0,NA,15,"E","56","E",2010-06-06
"889",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-07",2010,6,7,NA,19.4,NA,4.6,NA,12,NA,6,NA,0,NA,30.4,NA,0,NA,30.4,NA,0,NA,23,"E","65","E",2010-06-07
"890",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-08",2010,6,8,NA,16.1,NA,8.2,NA,12.2,NA,5.8,NA,0,NA,1.6,NA,0,NA,1.6,NA,0,NA,23,"E","46","E",2010-06-08
"891",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-09",2010,6,9,NA,14,NA,6.7,NA,10.4,NA,7.6,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"","<31","",2010-06-09
"892",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-10",2010,6,10,NA,14.5,NA,6.3,NA,10.4,NA,7.6,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,27,"E","48","E",2010-06-10
"893",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-11",2010,6,11,NA,21.5,NA,7.5,NA,14.5,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25,"E","56","E",2010-06-11
"894",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-12",2010,6,12,NA,13.3,NA,8.1,NA,10.7,NA,7.3,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"","<31","",2010-06-12
"895",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-13",2010,6,13,NA,11.5,NA,4.4,NA,8,NA,10,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"","<31","",2010-06-13
"896",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-14",2010,6,14,NA,13.9,NA,5.5,NA,9.7,NA,8.3,NA,0,NA,2.8,NA,0,NA,2.8,NA,0,NA,18,"E","35","E",2010-06-14
"897",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-15",2010,6,15,NA,14.3,NA,4.6,NA,9.5,NA,8.5,NA,0,NA,36,NA,0,NA,36,NA,0,NA,15,"E","72","E",2010-06-15
"898",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-16",2010,6,16,NA,8.9,NA,4.3,NA,6.6,NA,11.4,NA,0,NA,2.9,NA,0,NA,2.9,NA,0,NA,33,"E","69","E",2010-06-16
"899",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-17",2010,6,17,NA,17.8,NA,3.7,NA,10.8,NA,7.2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30,"E","41","E",2010-06-17
"900",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-18",2010,6,18,NA,16.5,NA,7.2,NA,11.9,NA,6.1,NA,0,NA,0.4,NA,0,NA,0.4,NA,0,NA,34,"E","41","E",2010-06-18
"901",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-19",2010,6,19,NA,15.2,NA,5.6,NA,10.4,NA,7.6,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"M","","M",2010-06-19
"902",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-20",2010,6,20,NA,24,NA,11.1,NA,17.6,NA,0.4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,26,"E","59","E",2010-06-20
"903",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-21",2010,6,21,NA,18.8,NA,4.9,NA,11.9,NA,6.1,NA,0,NA,20,NA,0,NA,20,NA,0,NA,24,"E","33","E",2010-06-21
"904",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-22",2010,6,22,NA,8.9,NA,3.3,NA,6.1,NA,11.9,NA,0,NA,0.2,NA,0,NA,0.2,NA,0,NA,2,"E","39","E",2010-06-22
"905",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-23",2010,6,23,NA,22.5,NA,6.5,NA,14.5,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27,"E","56","E",2010-06-23
"906",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-24",2010,6,24,NA,15.9,NA,8.1,NA,12,NA,6,NA,0,NA,3,NA,0,NA,3,NA,0,NA,18,"E","52","E",2010-06-24
"907",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-25",2010,6,25,NA,19.7,NA,10.4,NA,15.1,NA,2.9,NA,0,NA,4.2,NA,0,NA,4.2,NA,0,NA,26,"E","52","E",2010-06-25
"908",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-26",2010,6,26,NA,21.1,NA,9.9,NA,15.5,NA,2.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30,"E","44","E",2010-06-26
"909",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-27",2010,6,27,NA,17.7,NA,10,NA,13.9,NA,4.1,NA,0,NA,0.2,NA,0,NA,0.2,NA,0,NA,22,"E","44","E",2010-06-27
"910",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-28",2010,6,28,NA,18.4,NA,8.2,NA,13.3,NA,4.7,NA,0,NA,1.2,NA,0,NA,1.2,NA,0,NA,NA,"","<31","",2010-06-28
"911",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-29",2010,6,29,NA,11.9,NA,6.3,NA,9.1,NA,8.9,NA,0,NA,2.4,NA,0,NA,2.4,NA,0,NA,NA,"","<31","",2010-06-29
"912",-52.74,47.62,"ST JOHN'S A",8403506,"2010-06-30",2010,6,30,NA,11.2,NA,6.5,NA,8.9,NA,9.1,NA,0,NA,2.2,NA,0,NA,2.2,NA,0,NA,14,"E","39","E",2010-06-30
"913",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-01",2010,7,1,NA,17.9,NA,6.6,NA,12.3,NA,5.7,NA,0,NA,11.4,NA,0,NA,11.4,NA,0,NA,NA,"","<31","",2010-07-01
"914",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-02",2010,7,2,NA,18.2,NA,9.2,NA,13.7,NA,4.3,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,27,"E","32","E",2010-07-02
"915",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-03",2010,7,3,NA,20.4,NA,9.6,NA,15,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,"","<31","",2010-07-03
"916",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-04",2010,7,4,NA,20.1,NA,11.5,NA,15.8,NA,2.2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,24,"E","46","E",2010-07-04
"917",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-05",2010,7,5,NA,12.6,NA,5.3,NA,9,NA,9,NA,0,NA,2.2,NA,0,NA,2.2,NA,0,NA,NA,"","<31","",2010-07-05
"918",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-06",2010,7,6,NA,16,NA,6.2,NA,11.1,NA,6.9,NA,0,NA,2.6,NA,0,NA,2.6,NA,0,NA,25,"E","39","E",2010-07-06
"919",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-07",2010,7,7,NA,16.6,NA,7.2,NA,11.9,NA,6.1,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"","<31","",2010-07-07
"920",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-08",2010,7,8,NA,21.3,NA,7.7,NA,14.5,NA,3.5,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,26,"E","39","E",2010-07-08
"921",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-09",2010,7,9,NA,27.3,NA,14.5,NA,20.9,NA,0,NA,2.9,NA,0,NA,0,NA,0,NA,0,NA,27,"E","61","E",2010-07-09
"922",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-10",2010,7,10,NA,26.6,NA,16,NA,21.3,NA,0,NA,3.3,NA,0,NA,0,NA,0,NA,0,NA,27,"E","59","E",2010-07-10
"923",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-11",2010,7,11,NA,23.5,NA,18.7,NA,21.1,NA,0,NA,3.1,NA,3.6,NA,0,NA,3.6,NA,0,NA,26,"E","57","E",2010-07-11
"924",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-12",2010,7,12,NA,27.4,NA,19.1,NA,23.3,NA,0,NA,5.3,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,24,"E","44","E",2010-07-12
"925",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-13",2010,7,13,NA,24.7,NA,18,NA,21.4,NA,0,NA,3.4,NA,4.2,NA,0,NA,4.2,NA,0,NA,24,"E","52","E",2010-07-13
"926",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-14",2010,7,14,NA,26,NA,17.4,NA,21.7,NA,0,NA,3.7,NA,10.6,NA,0,NA,10.6,NA,0,NA,27,"E","44","E",2010-07-14
"927",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-15",2010,7,15,NA,21.2,NA,10.5,NA,15.9,NA,2.1,NA,0,NA,28.8,NA,0,NA,28.8,NA,0,NA,34,"E","50","E",2010-07-15
"928",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-16",2010,7,16,NA,23.4,NA,10.7,NA,17.1,NA,0.9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,"M","","M",2010-07-16
"929",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-17",2010,7,17,NA,24.9,NA,13.2,NA,19.1,NA,0,NA,1.1,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,27,"E","50","E",2010-07-17
"930",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-18",2010,7,18,NA,23.7,NA,15.7,NA,19.7,NA,0,NA,1.7,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"","<31","",2010-07-18
"931",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-19",2010,7,19,NA,26.5,NA,16.3,NA,21.4,NA,0,NA,3.4,NA,0,NA,0,NA,0,NA,0,NA,26,"E","41","E",2010-07-19
"932",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-20",2010,7,20,NA,25.5,NA,17.4,NA,21.5,NA,0,NA,3.5,NA,0.2,NA,0,NA,0.2,NA,0,NA,26,"E","41","E",2010-07-20
"933",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-21",2010,7,21,NA,23.9,NA,15.6,NA,19.8,NA,0,NA,1.8,NA,5.2,NA,0,NA,5.2,NA,0,NA,NA,"","<31","",2010-07-21
"934",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-22",2010,7,22,NA,23.7,NA,12.8,NA,18.3,NA,0,NA,0.3,NA,6.6,NA,0,NA,6.6,NA,0,NA,21,"E","37","E",2010-07-22
"935",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-23",2010,7,23,NA,15.3,NA,11.1,NA,13.2,NA,4.8,NA,0,NA,9.2,NA,0,NA,9.2,NA,0,NA,1,"E","48","E",2010-07-23
"936",-52.74,47.62,"ST JOHN'S A",8403506,"2010-07-24",2010,7,24,NA,22.8,NA,11.5,NA,17.2,NA,0.8,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,34,"E","32","E",2010-07-24
